category,city,country,created_on,description,email,facebook,fax,houseno,id,lat,lon,name,name_ascii,opening_hours,phone,postcode,promoted_until,src_id,state,street,twitter,updated_on,website
transport,Manchester,US,1490226989.000000,,AgoraCab@gmail.com,Agora-Cab-520066501358932,,,9614.000000,42.994101,-71.469455,Agora Cab,,,(603) 921-2233,,,,New Hampshire,,,1490227018.000000,
atm,Praga,CO,1490233408.000000,,,,,1861/5,9615.000000,50.119677,14.465357,Bogotá,Bogota,,,18200,,,,Malý Okrouhlík,,1490233408.000000,
sports,Warszawa,PL,1490444975.000000,Trener personalny z wieloletnim doświadczeniem i setkami zadowolonych podopiecznych,biuro@mariuszmroz.pl,trenermariuszmroz,,15,9617.000000,52.221109,21.093965,"TRENER MARIUSZ MRÓZ - diety, treningi online","TRENER MARIUSZ MROZ - diety, treningi online",,794424873,03-984,,,,Jugosłowiańska,,1490444975.000000,http://www.mariuszmroz.pl
default,Valladolid,ES,1490445068.000000,"Peluquería, Tattoos, Láser",,oleeeole,,,9618.000000,41.646994,-4.719872,OLÉ,,, 983290300,47004,,,,Calle San Luís 7,,1490446556.000000,http://www.olepeluqueros.es
default,Białystok,PL,1488827715.000000,Realizacja wirtualnych spacerów w technologii Street View,biuro@wirtualne-podlasie.pl,wirtualnePodlasie/?fref=ts,,,9553.000000,53.168630,23.079003,wirtualne Podlasie,wirtualne Podlasie,,508343370,15-680,,,Polska,,,1490446887.000000,http://wirtualne-podlasie.pl
shopping,飯田市,JP,1490455027.000000,WordPress絞込検索プラグイン「FE Advanced Search」を開発・販売しています。決済方法としてビットコインでお支払いただけます。 ,info@firstelement.co.jp,firstelementjp,,,9619.000000,35.504029,137.795822,ファーストエレメント,huasutoeremento,,0265-25-1407,395-0151,,,長野県,北方1251-3,firstelement,1490455027.000000,http://www.firstelement.jp/fe-advanced-search/
default,Praha 2,CZ,1490479794.000000,Sinfin is a digital studio dedicated to creating the best user experience. We design and develop modern and fast web applications. ,info@sinfin.cz,Sinfin.cz,,9,9620.000000,50.068882,14.415607,Sinfin.digital,,,,12800,,,,Na Výtoni,,1490479989.000000,http://sinfin.digital
default,Baden,AT,1490509772.000000,Expert witness for filling stations,,,,47/2/2,9621.000000,48.003060,16.238286,SV Büro Andreas Perwein,SV Buro Andreas Perwein,,,2500,,,NÖ,Braitnerstraße,,1490509772.000000,http://www.tankstellen-sv.at/
default,Jastrzebie-Zdroj,PL,1490713514.000000,USŁUGI I ROZWIĄZANIA DLA FIRM - DEDYKOWANE OPROGRAMOWANIE - BEZPIECZEŃSTWO - ZDALNE AKTYWNE MONITOROWANIE - SEO OPTYMILIZACJA - PROMOCJA WWW POZYCJONOWANIE - WSPARCIE PIERWSZEJ LINII - PORADY I ROZWIĄZANIA W CODZIENNEJ PRACY,admin@zooqlabs.pl,zooqlabs,,21 m.3,9623.000000,49.955137,18.605390,ZOOQLabs.pl,ZOOQLabs.pl,,0048793033137,44-335,,,woj. slaskie,Katowicka,,1490713514.000000,http://zooqlabs.pl
atm,Estepona,ES,1490894370.000000,Buy bitcoin with cash for Bitnovo.com,,,,,9625.000000,36.427304,-5.150603,SursatMovil - Punto Bitnovo,SursatMovil - Punto Bitnovo,,952 79 79 29,29680,,,,Calle Pilar de Farinós 14,,1490894370.000000,
grocery,Singapore,SG,1491031380.000000,"Online retailer of Latin American food, beverages and cooking ingredients",info@uchuwasi.com,uchuwasi,,Shaw Centre,9627.000000,1.306321,103.831444,Uchu Wasi,Uchu Wasi,,+6564916441,228208,,,,1 Scotts Road #24-10,uchuwasi,1491031380.000000,https://uchuwasi.com
atm,Vienna,AT,1491042576.000000,"Bitcoin Store, Bitcoin ATM, Hardwarewallets, StarterKits, Consulting, Events",info@bit-trust.de,thehouseofnakamoto/?ref=bookmarks,,2,9628.000000,48.204970,16.370637,The House of Nakamoto - Bitcoin Store,,,+436642677960,1010,,,Austria,Führichgasse ,,1491043253.000000,http://www.thehouseofnakamoto.com
food,,KR,1491044111.000000,"매콤명태조림,명태탕,생선구이,속초도로묵매운탕,속초가자미무침,속초골뱅이숙회,수제돈까스",,,,성현플라자 202호,9629.000000,37.635645,126.626015,끌려유명태,,,031-996-2566,10071,,,경기도 김포시,구래동 6883-7,,1491044199.000000,
default,Albacete,ES,1491169595.000000,Empresa dedicada al desarrollo de software y ciberseguridad.,info@krsoftware.es,,,59,9630.000000,38.993305,-1.860723,KR SOFTWARE,,,,02002,,,Albacete,Calle Dionisio Guardiola,,1491169879.000000,http://www.krsoftware.es
shopping,Roldanillo,CO,1491189427.000000,"Asesorías contables, Financieras y tributarias, (declaraciones de renta, pago de impuestos, trámites legales) ",accestore@hotmail.es,,,,9631.000000,4.411880,-76.161647,Accestore,,,3112655268,761550,,,Colombia,,,1491192061.000000,http://facebook.com/tienda.accestore
shopping,Roldanillo,CO,1491192230.000000,"Asesorías en compra de equipos, Asesoría en trabajos de grado, ",,,,,9632.000000,4.412212,-76.161389,Accestore,Accestore,,3112655268,,,,,,,1491192230.000000,http://facebook.com/tienda.accestore
default,Roldanillo,CO,1491192328.000000,Asesoría en planes de negocio. Asesorías técnicas en proyectos de investigación. ,,,,,9633.000000,4.412142,-76.161776,Accestore,Accestore,,3112655268,,,,,,,1491192328.000000,http://facebook.com/tienda.accestore
default,Roldanillo,CO,1491192482.000000,"Clases de Excel básico, medio y algo de avanzado. Manejo de internet. ",,,,,9635.000000,4.412244,-76.161808,Accestore,Accestore,,3112655268,,,,,,,1491192482.000000,http://facebook.com/tienda.accestore
default,,,1491192562.000000,Orientación en inversión en bitcoin Orientación en manejo de plataformas de trading ,,,,,9636.000000,4.412404,-76.161588,Accestore,Accestore,,3112655268,,,,Colombia,,,1491192562.000000,http://facebook.com/tienda.accestore
food,Graz,AT,1499884153.000000,Food and drinks for Bitcoin,,,,5,10210.000000,47.038245,15.456964,K5 by Herr Siegfried,,,,8041,,,,Kadettengasse,,1499884174.000000,http://www.herrsiegfried.at/
default,Roldanillo,CO,1491193048.000000,Orientacion Basica en NIIF. Clases en paquetes ofimaticos ( Word y excel) y otros programas.,,,,,9637.000000,4.412212,-76.161974,Accestore,Accestore,,3112655268,,,,,,,1491193048.000000,
shopping,Roldanillo,CO,1491192405.000000,"Mantenimiento de computadores, Clases en manejo de computadores",,,,,9634.000000,4.412452,-76.161132,Accestore,,,3112655268,,,,,,,1491193322.000000,
shopping,Prattville,US,1491228475.000000,"Cloth diapers, locally made clothing for infants and children, fashion and lingerie for nursing moms",robin@ahdeeehdee.com,ahdeeehdee,,,9638.000000,32.459850,-86.475314,Ah Dee Eh Dee,Ah Dee Eh Dee,,3342334934,36067,,,Alabama,173 W Main Street,,1491228475.000000,http://ahdeeehdee.com
default,Patong,TH,1491290336.000000,I am selling a Yamaha Nouvo - 35000 km - 2011- Green Book - 20000 Baht.  The motorbike has been checked regularly. Including 2 helmets and 2 pairs of keys I can deliver it anywhere in Phuket Whatsapp - Viber: +85570897921,,,,188/10,9639.000000,7.900110,98.296738,Motorbike for sell,,,+85570897921,83150,,,,Thanon Thawewong,,1491290353.000000,
shopping,Allmendingen,CH,1491294049.000000,"Onlineverkauf von Hydropflanzen, Pflanzgefässen und Kultursysteme, Zubehör und vieles mehr.",info@luwasa.ch,luwasa,,3,9640.000000,46.918851,7.514578,Luwasa Shop,Luwasa Shop,,031 958 54 54,3112,,,,Vordermärchligenweg,,1491294049.000000,https://www.luwasa-shop.ch
shopping,帯広市,JP,1491295888.000000,,lostalice0000@hotmail.com,,,,9641.000000,42.929130,143.202444,ヘアーサロンオーハラ,,,0155235977,0800011,,,,西一条西中通,,1491984289.000000,https://sizukikyou.wixsite.com/ohara
shopping,Santiago de Querétaro,MX,1500947962.000000,"Venta y Mantenimiento de equipo de Computo, Impresoras, Consumibles y Accesorios",clientes@ICEComputacion.com,,,315,10275.000000,20.588082,-100.372649,ICE Computacion,,,442 2131996 y 2 131392,76050,,,Querétaro,Av. Panama,,1501327069.000000,http://www.icecomputacion.com
atm,Chula Vista,US,1491326861.000000,2-way Bitcoin ATM,support@easybitatm.com,easybitatm,,1,9644.000000,32.595592,-117.084957,Bitcoin ATM at 4 Step Divorce,Bitcoin ATM at 4 Step Divorce,,3032191680,91911,,,California,Main Street,easybitatm,1491326861.000000,http://www.easybitatm.com
atm,Marietta,US,1491329783.000000,2 way Bitcoin ATM,support@easybitatm.com,easybitatm,,455,9645.000000,33.902345,-84.566156,Bitcoin ATM at Dansaki Barber & Braids,Bitcoin ATM at Dansaki Barber & Braids,,+1-303-219-1680,30060,,,Georgia,Pat Mell Road Southwest,easybitatm,1491329783.000000,http://www.easybitatm.com
default,La Serena,CL,1491330766.000000,Software Development,contacto@artech.cl,artechspa,,,9646.000000,-29.898847,-71.270027,Artech SpA,Artech SpA,,955106374,1710368,,,Elqui,Av. Pacífico,ArtechSpA,1491330766.000000,http://www.artech.cl
shopping,Ufa,RU,1491398284.000000,Цветы с доставкой. Flowershop,info@lavka-flowers.ru,,,127,9647.000000,54.735468,55.970889,LAVKA flowershop,,,+79373079664,450000,,,Bashkortostan,Mingajeva,,1491398479.000000,http://lavka-flowers.ru
default,Kelowna,CA,1491556124.000000,Freelance Hairdresser inside Crimson Hair Salon,michael.haffenden@hotmail.ca,Michaelhaffendenhair,,3320,9648.000000,49.857841,-119.489263,M.H. Hair,M.H. Hair,,2503179806,V1W 4V5,,,British Columbia,Richter Street,,1491556124.000000,
attraction,São Bernardo do Campo,BR,1491598663.000000,Escola de música,islenel@hotmail.com,espacolivremusical,,altos,9649.000000,-23.713131,-46.542619,Espaço Livre Musical,,,11 3380 1717,09715-090,,,São Paulo,"Avenida Francisco Prestes Maia, 1187",,1491598752.000000,http://www.espacolivremusical.com.br
sports,Swanzey,US,1491617113.000000,Brazilian Jiu Jitsu,flowmma@gmail.com,Flow.JiuJitsu/,,140,9650.000000,42.903358,-72.255154,Flow Jiu Jitsu,Flow Jiu Jitsu,,603-499-7437,03446,,,New Hampshire,Monadnock Highway,,1491617113.000000,http://www.flowmma.org
lodging,České Budějovice,CZ,1491760085.000000,"Crypto Information / Exchange service. Bitcoins, Altcoins, Mining, Lodging. Information Exhange!",pan.zed@reelnetwork.eu,,,1,9651.000000,48.977612,14.477824,Zed Bloodimir,,,,37001,,,,Nova,,1491760199.000000,
default,Münster,DE,1491815749.000000,"Art, Illustration & Design",post@pellegrino.de,pellegrino.ritter,,7b,9655.000000,51.969602,7.632743,Pellegrino Ritter Artist,Pellegrino Ritter Artist,,00491709063558,48147,,,Deutschland,Maximilianstraße,,1491815749.000000,http://pellegrino.de
default,Santos,BR,1491848708.000000,"Contra Turno escolar para crianças. Circo, Culinária, Música, Movimento, Artes e Livre Brincar.",contato@casulocultural.com.br,casulocultural.com.br,,102,9656.000000,-23.963382,-46.334823,Casulo Cultural,Casulo Cultural,,+551340421888,11060440,,,Sao Paulo,Rua Pasteur,Casulo_Cultural,1491848708.000000,http://www.casulocultural.com.br
attraction,Keene,US,1491852007.000000,"Make It So is a community resource center for artists, crafters & innovators of all ages.  We provide tools, workspace and skill training.  Schedule a visit today!",monandockmakerspace@yahoo.com,makeitsomakerspace,,12,9657.000000,42.931228,-72.276950,Make It So: The Monadnock Makerspace,,,(603) 852-2812,03431,,,NH,Eagle Court,makeitsomakerspace,1491852032.000000,http://make-it-so.wixsite.com/miso
default,Keene,US,1491852315.000000,"The Portal is a resort map spotlighting regional art, innovation and culture.  Get on the  map today! ",info@mndportal.com,mndportal,,12,9658.000000,42.931302,-72.276928,The Portal Map,,,(603) 852-2812,03431,,,NH,Eagle Court,,1491852845.000000,http://mndportal.com
sports,Keene,US,1491853087.000000,"Visit Zen Art Putt & Play and enjoy DIY minigolf, live music, artistic expression and much more!",monandockmakerspace@yahoo.com,zappminigolf,,12,9659.000000,42.931259,-72.276773,ZAPP Mini-golf,ZAPP Mini-golf,,(603) 852-2812,03431,,,NH,Eagle Court,,1491853087.000000,
default,Keene,US,1491853611.000000,LocaCopia's wild harvest reclamation service will teach you how to care for your fruit trees.,locacopia@gmail.com,LocaCopia-365866530094220,,12,9660.000000,42.931239,-72.276682,LocaCopia,,,(603) 852-2812,03431,,,NH,Eagle Court,,1491853715.000000,
default,대전,KR,1491889284.000000,,mmhh0678@gmail.com,,,,9662.000000,36.333684,127.431332,대전척추클리닉센터,daejeonceogcukeulrinigsenteo,,"042-221-0012,010-5409-0404",34625,,,,Inhyoro,,1491889284.000000,
atm,Katowice,PL,1491892355.000000,,,,,13,9663.000000,50.250649,19.007560,Narada Sushi Club,Narada Sushi Club,,0 801 066 392,40-053,,,śląskie,Barbary,,1491892355.000000,https://bitbayatm.com
food,太田市岩松町,JP,1491873473.000000,You can use bitcoin.,,,,594-6,9661.000000,36.258817,139.333924,東楊軒,,,0276520660,370-0403,,,群馬県,綿貫篠塚線,touyouken,1491874179.000000,
default,Police,PL,1491898094.000000,Ampio Smart Home,ampio@ampio.pl,ampioidom/,,2,9664.000000,53.553478,14.573214,Automatyka - Control S.C.,Automatyka - Control S.C.,,+913175145,72-010,,,Zachodniopomorskie,Marii Konopnickiej,,1491898094.000000,http://www.ampio.com.pl/
lodging,Salzburg,AT,1491898317.000000,I offer rooms for tourists which you can pay with BTC or ETH if you contact me directly.,etherpaygermany@gmail.com,,,22,9665.000000,47.819520,13.069970,Bach 22 (BTC & ETH),,,0043 67762354719,5023,,,,Bachstrasse,,1491902787.000000,https://www.airbnb.at/rooms/12782226
cafe,Toruń,PL,1491906262.000000,,,pozytywnacafe/,,,9666.000000,53.013841,18.612877,Pozytywna Cafe by Rubicon,Pozytywna Cafe by Rubicon,,,87-100,,,,Plac Świętej Katarzyny,,1491906262.000000,
default,Limburgerhof,DE,1492007583.000000,,inkanostra@gmail.com,inkanostra,,40,9671.000000,49.421889,8.393560,Inkanostra Tattoo,Inkanostra Tattoo,,06236 6951363,67117,,,,Speyerer Straße ,,1492007583.000000,
shopping,Aosta,IT,1492681619.000000,Sigarette elettroniche/E-cig,lukyno8689@gmail.com,GHOSTVAPEaosta/,,47,9700.000000,45.734321,7.301000,Ghost Vape,Ghost Vape,,3341585111,11100,,,,Viale Conte Crotti,,1492681619.000000,
default,目黒区,JP,1492065737.000000,Acupuncture moxibustion  Relaxation massage Aromatic oil massage stretch,,,,2-25-2,9672.000000,35.641028,139.696457,中目黒和風癒し処 ゆうてらす　nakameguro wafuiyasidokoru uterus,Zhong Mu Hei He Feng Yu shiChu  yuuterasu nakameguro wafuiyasidokoru uterus,,03-5721-0415,153-0051,,,,目黒銀座,,1492065737.000000,http://nakameguro-iyashidokoro-uterus.com/index.html
default,Benidorm Pueblo,ES,1491924721.000000,Driving School with the latest technology and the best instructors.,info@autoescuelasactual.es,AutoescuelasActual,,1,9668.000000,38.542027,-0.127324,Autoescuelas Actual,Autoescuelas Actual,,+34966934031,03501,,,Alicante,Calle Invierno,actual_autoesc ‏,1491924721.000000,http://www.autoescuelasactual.es
default,La Nucía,ES,1491924845.000000,Driving School with the latest technology and the best instructors.,info@autoescuelasactual.es,AutoescuelasActual,,1,9669.000000,38.578303,-0.129974,Autoescuelas Actual,Autoescuelas Actual,,+34966934031 ,03530,,,Alicante,Avinguda de Coloma,actual_autoesc ‏,1491924845.000000,http://www.autoescuelasactual.es
default,Montréal-Nord,CA,1491943929.000000,,,Instacoin.ATM,,6606,9670.000000,45.624100,-73.620211,Instacoin - Culture Hip Hop,Instacoin - Culture Hip Hop,,,H1G 1L5,,,QC,Boulevard Léger,Instacoin,1491943929.000000,https://www.instacoinatm.com
food,Sydney,AU,1492071741.000000,Do you want to have a taste of authentic and mouthwatering Turkish cuisine here in New South Wales that you can pay with btc coin then join us today,,,,662,9673.000000,-33.890804,151.213084,Lezzet Grill and Pide House,Lezzet Grill and Pide House,,(02) 8084 0843,2010,,,New South Wales,Crown Street,,1492071741.000000,http://www.lezzetgrillpide.com.au/
default,대전시 동구 ,KR,1492136280.000000,,moonhang7717@gmail.com,,,,9674.000000,36.328381,127.424782,야호관광(주) 이문행,yahogwangwang(ju) imunhaeng,,"1577-2676,010-4410-7717",34838,,,,중앙로 127 (삼민빌딩1층),,1492136280.000000,
default,대전시 서구 가수원동 1062,KR,1492136853.000000,,hkhong1489@gmail.com,,,일룸,9675.000000,36.305987,127.352448,일룸 도안점(대전),ilrum doanjeom(daejeon),,"0507-1409-1625,010-5436-1489",35368,,,,도안동로9 (3층),,1492136853.000000,
sports,Warszawa,PL,1492165583.000000,Krav maga and self defense,,masadakravmaga,,,9677.000000,52.327032,21.067438,Masada - Krav Maga,Masada - Krav Maga,,,03-287,,,,Zaułek 34,,1492165583.000000,http://www.masada-kravmaga.pl
default,Arad,RO,1492174460.000000,,excallit.veros@gmail.com,Veros-In-Step-with-the-trend,,,9678.000000,46.185580,21.315140,Veros - Excallit,Veros - Excallit,,+40732574562,310157,,,,str Voluntarilor ,,1492174460.000000,https://excallit.com/
default,Valladolid,ES,1492188712.000000,Engineering and machining,vega21@vega21.es,www.facebook.com/VEGA-21-1794284734165718/,,,9679.000000,41.623214,-4.698704,VEGA 21 S.L.,VEGA 21 S.L.,,983391961,47012,,,Valladolid,Calle de la Turquesa 51,VEGA 21 S.L.,1492188712.000000,http://www.vega21.es
default,Puerto Vallarta,MX,1492209206.000000,Photography and Video Service,evgenia@vallarta.photo,EvgeniaPhoto,,550,9680.000000,20.651670,-105.236213,Vallarta.Photo,Vallarta.Photo,,3221300470,48300,,,Jalisco,Maria Montesori,,1492209206.000000,http://vallarta.photo/
default,Municipio Punata,BO,1492224701.000000,,carlostorrezbarba@gmail.com,,,,9681.000000,-17.545827,-65.837861,Carlos torrez,Carlos torrez,,78305623,,,,,Calle Cobija,,1492224701.000000,
shopping,Doral,US,1492225654.000000,Unique handcrafted timeless furniture and home decor at irresistible wholesale prices to the public.,af@artisanmiami.com,artisandoral,,,9682.000000,25.794685,-80.337460,Artisan Furniture & Finds,,,305-697-9424,33172,,,Florida,2190 NW 87th Ave,,1492225813.000000,http://artisanmiami.com
food,Riacho Fundo II,BR,1492259349.000000,Comida caseira,artok2003@hotmail.com,,,,9683.000000,-15.885230,-48.042355,Dora Marmitex,,,61983747605,72312401,,,,Granja Modelo,,1492261648.000000,
shopping,Petrolina,BR,1492271225.000000,Móveis em madeira de reflorestamento e demolição. Conheça a nossa loja.,,minussimoveis,,,9684.000000,-9.399005,-40.486234,Minussi Móveis em Madeira,,,87 38660574,56328010,,,Pernambuco,Avenida da Integração,,1492271242.000000,
